Employee ID,Date,Customer Name,Order History,Total,
1012,2023-06-09,Marshall,4 Veggie-Tacos 2 soda,36.46,
1011,2023-06-09,Zach,1 Beef-Burrito 2 Chips&Guacamole,16.37,
1003,2023-06-09,Thomas,1 Beef-Burrito 2 Chips&Salsa,13.37,
1012,2023-06-09,Mason,2 Veggie-Tacos 0,15.78,
1012,2023-06-09,Jayden,2 Beef-Tacos 0,17.58,
1005,2023-06-09,Caroline,3 Beef-Tacos 0,26.37,
1009,2023-06-09,Susan,3 Chicken-Burrito 1 soda,28.52,
1003,2023-06-09,DaVinci,5 Chicken-Bowl 0,43.45,
1013,2023-06-09,Jaden,5 Beef-Burrito 2 water,49.85,
1008,2023-06-09,Kim,4 Veggie-Burrito 1 soda,35.61,
1008,2023-06-09,Yvonne,2 Veggie-Burrito 4 Chips&Salsa,25.34,
1013,2023-06-09,Stevie,5 Veggie-Bowl 3 water,48.8,
1011,2023-06-09,Nicky,3 Chicken-Bowl 0,26.07,
1013,2023-06-09,Jerry,4 Beef-Burrito 0,35.96,
1006,2023-06-09,Reese,1 Veggie-Tacos 0,7.89,
1006,2023-06-09,Jerry,1 Chicken-Burrito 1 Chips&Guacamole,12.38,
1009,2023-06-12,Eli,1 Steak-Tacos 3 water,16.24,
1011,2023-06-12,Daniel,5 Steak-Burrito 0,45.95,
1015,2023-06-12,Mark,1 Steak-Tacos 0,8.89,
1013,2023-06-12,Harper,2 Beef-Burrito 0,17.98,
1006,2023-06-12,Ravish,5 Chicken-Bowl 0,43.45,
1013,2023-06-12,Malcholm,2 Beef-Tacos 2 water,22.48,
1009,2023-06-12,Lucas,2 Chicken-Tacos 0,15.78,
1013,2023-06-12,Hayden,3 Chicken-Burrito 0,26.07,
1013,2023-06-12,Adam,2 Chicken-Burrito 0,17.38,
1003,2023-06-12,Reginald,5 Steak-Tacos 3 water,51.8,
1009,2023-06-12,Steph,3 Veggie-Bowl 0,24.87,
1008,2023-06-12,Marcos,4 Beef-Tacos 4 Chips&Salsa,43.92,
1003,2023-06-12,Miguel,1 Chicken-Tacos 3 soda,15.24,
1012,2023-06-12,Brenden,1 Veggie-Tacos 3 Chips&Salsa,14.46,
1015,2023-06-12,Drew,2 Beef-Burrito 0,17.98,
1006,2023-06-12,Lauren,3 Steak-Burrito 1 soda,30.02,
1012,2023-06-12,Morgan,1 Beef-Burrito 0,8.99,
1008,2023-06-12,Garrett,3 Veggie-Bowl 1 water,27.32,
1006,2023-06-12,Tyler,1 Beef-Burrito 4 Chips&Salsa,17.75,
1011,2023-06-12,Robert,5 Chicken-Burrito 3 soda,50.8,
1005,2023-06-12,Elliot,2 Steak-Tacos 2 soda,22.68,
1015,2023-06-12,Jerry,4 Veggie-Bowl 0,33.16,
1005,2023-06-12,John,5 Steak-Bowl 3 soda,53.3,
1008,2023-06-12,Caroline,1 Veggie-Tacos 0,7.89,
1006,2023-06-12,Martha,5 Veggie-Burrito 3 soda,48.8,
1009,2023-06-12,Kobe,3 Chicken-Burrito 3 Chips&Queso,36.54,
1012,2023-06-12,Logan,4 Veggie-Bowl 0,33.16,
1011,2023-06-12,Kai,3 Steak-Burrito 0,27.57,
1013,2023-06-12,Hayden,4 Chicken-Burrito 3 water,42.11,
1012,2023-06-12,Harley,4 Chicken-Bowl 0,34.76,
1009,2023-06-12,Kobe,2 Veggie-Tacos 3 Chips&Guacamole,26.85,
1011,2023-06-12,Ayo,1 Beef-Burrito 2 Chips&Queso,15.97,
1005,2023-06-12,Sam,1 Veggie-Tacos 4 Chips&Queso,21.85,
1003,2023-06-12,Skyler,2 Veggie-Burrito 0,16.58,
1013,2023-06-12,Prakul,1 Chicken-Burrito 0,8.69,
1008,2023-06-12,Faith,1 Chicken-Bowl 3 Chips&Salsa,15.26,
1005,2023-06-12,Chang,2 Chicken-Tacos 0,15.78,
1012,2023-06-12,Ryan,2 Chicken-Burrito 3 Chips&Queso,27.85,
1005,2023-06-12,Faith,2 Veggie-Bowl 3 Chips&Guacamole,27.65,
1003,2023-06-12,Stephanie,2 Veggie-Burrito 1 water,19.03,
1006,2023-06-12,Brenden,1 Veggie-Burrito 2 Chips&Guacamole,15.67,
1012,2023-06-12,Cameron,3 Chicken-Burrito 2 soda,30.97,
1011,2023-06-12,Marta,3 Beef-Burrito 0,26.97,
1005,2023-06-12,April,1 Steak-Bowl 1 soda,11.64,
1006,2023-06-12,Tyler,1 Beef-Burrito 0,8.99,
1005,2023-06-12,Alex,4 Veggie-Bowl 2 Chips&Salsa,37.54,
1011,2023-06-12,Stevie,3 Chicken-Burrito 1 water,28.52,
1008,2023-06-12,Marcos,1 Beef-Burrito 0,8.99,
1005,2023-06-12,Skyler,5 Chicken-Burrito 0,43.45,
1011,2023-06-12,Maple,1 Veggie-Burrito 2 Chips&Queso,15.27,
1015,2023-06-12,Maple,2 Steak-Bowl 0,18.38,
1013,2023-06-12,Nick,3 Chicken-Tacos 1 Chips&Guacamole,27.36,
1008,2023-06-12,Jaden,2 Beef-Tacos 1 Chips&Queso,21.07,
1008,2023-06-12,Elliot,5 Steak-Bowl 0,45.95,
1003,2023-06-12,Maple,2 Beef-Tacos 0,17.58,
1013,2023-06-12,Brooke,1 Steak-Bowl 0,9.19,
1009,2023-06-12,Kai,2 Beef-Tacos 0,17.58,
1009,2023-06-12,Adam,1 Chicken-Bowl 3 water,16.04,
1009,2023-06-12,Alex,4 Chicken-Burrito 0,34.76,
1003,2023-06-12,Zach,1 Chicken-Tacos 2 water,12.79,
1008,2023-06-12,Rob,4 Beef-Bowl 2 Chips&Queso,42.94,
1012,2023-06-12,Jesse,5 Steak-Burrito 0,45.95,
1013,2023-06-12,Reginald,3 Veggie-Burrito 4 Chips&Queso,38.83,
1015,2023-06-12,Emery,1 Beef-Bowl 0,8.99,
1005,2023-06-12,Sue,5 Beef-Tacos 0,43.95,
1011,2023-06-12,Steph,2 Beef-Bowl 0,17.98,
1013,2023-06-12,Bree,5 Veggie-Tacos 4 Chips&Salsa,48.21,
1003,2023-06-12,Nicky,3 Steak-Tacos 0,26.67,
1015,2023-06-12,Stevie,3 Beef-Bowl 0,26.97,
1003,2023-06-12,David,4 Chicken-Tacos 1 Chips&Salsa,33.75,
1008,2023-06-12,Kobe,1 Steak-Burrito 0,9.19,
1008,2023-06-12,Jeff,4 Veggie-Bowl 2 Chips&Guacamole,40.54,
1015,2023-06-12,Thomas,2 Veggie-Burrito 2 soda,21.48,
1005,2023-06-12,Peyton,1 Veggie-Bowl 1 soda,10.74,
1015,2023-06-12,Dakota,3 Veggie-Tacos 0,23.67,
1006,2023-06-12,Chang,2 Beef-Bowl 1 soda,20.43,
1009,2023-06-12,Emily,5 Steak-Burrito 1 Chips&Salsa,48.14,
1012,2023-06-12,Hayden,1 Chicken-Tacos 3 Chips&Guacamole,18.96,
1015,2023-06-12,Chen,3 Steak-Bowl 0,27.57,
1011,2023-06-12,Skyler,2 Beef-Bowl 3 water,25.33,
1006,2023-06-12,Taylor,3 Chicken-Burrito 2 water,30.97,
1011,2023-06-12,Conner,4 Steak-Burrito 2 soda,41.66,
1003,2023-06-12,Riley,4 Steak-Bowl 2 Chips&Guacamole,44.14,
1003,2023-06-12,Maple,2 Chicken-Bowl 3 Chips&Salsa,23.95,
1009,2023-06-12,Emmett,3 Chicken-Tacos 0,23.67,
1015,2023-06-12,Chen,4 Veggie-Bowl 0,33.16,
1015,2023-06-12,Rowan,2 Beef-Tacos 1 soda,20.03,
1009,2023-06-12,Brandon,2 Beef-Burrito 3 Chips&Queso,28.45,
1011,2023-06-12,Jeff,1 Veggie-Bowl 0,8.29,
1011,2023-06-12,Gabriel,1 Beef-Burrito 4 Chips&Guacamole,23.75,
1005,2023-06-12,Nicole,3 Beef-Bowl 3 Chips&Queso,37.44,
1003,2023-06-12,Eli,1 Veggie-Burrito 1 Chips&Salsa,10.48,
1006,2023-06-12,Kim,1 Steak-Burrito 1 Chips&Guacamole,12.88,
1011,2023-06-12,Nicky,1 Chicken-Burrito 3 water,16.04,
1009,2023-06-12,Samuel,2 Beef-Tacos 4 Chips&Queso,31.54,
1012,2023-06-12,Stephen,4 Chicken-Bowl 0,34.76,
1008,2023-06-12,April,5 Veggie-Bowl 2 water,46.35,
1011,2023-06-12,June,4 Chicken-Burrito 0,34.76,
1015,2023-06-12,Toby,1 Beef-Bowl 4 Chips&Queso,22.95,
1008,2023-06-12,Chang,3 Steak-Tacos 3 water,34.02,
1008,2023-06-12,Emily,3 Veggie-Bowl 0,24.87,
1003,2023-06-12,Gabriel,3 Veggie-Tacos 2 water,28.57,
1006,2023-06-12,Emmett,3 Chicken-Burrito 1 soda,28.52,
1011,2023-06-12,Marcus,4 Veggie-Burrito 0,33.16,
1003,2023-06-12,Ayo,3 Veggie-Tacos 0,23.67,
1008,2023-06-12,Yvonne,1 Veggie-Tacos 0,7.89,
1005,2023-06-12,Cameron,1 Steak-Tacos 4 Chips&Salsa,17.65,
1015,2023-06-12,Mason,5 Beef-Burrito 1 Chips&Queso,48.44,
1011,2023-06-12,Frank,1 Beef-Tacos 2 Chips&Guacamole,16.17,
1011,2023-06-12,Kim,2 Veggie-Bowl 0,16.58,
1008,2023-06-12,Jaden,2 Steak-Bowl 4 Chips&Queso,32.34,
1012,2023-06-12,Mark,4 Steak-Burrito 0,36.76,
1011,2023-06-12,Brooke,1 Steak-Tacos 0,8.89,
1005,2023-06-12,Sam,1 Steak-Bowl 0,9.19,
1012,2023-06-12,Chen,3 Beef-Bowl 4 Chips&Salsa,35.73,
1013,2023-06-12,Brandon,4 Beef-Bowl 0,35.96,
1012,2023-06-12,David,4 Beef-Bowl 4 Chips&Queso,49.92,
1009,2023-06-12,Jayden,4 Chicken-Tacos 0,31.56,
1005,2023-06-12,Jules,4 Steak-Tacos 0,35.56,
1012,2023-06-12,Prakul,1 Beef-Tacos 0,8.79,
1013,2023-06-12,Chen,4 Chicken-Tacos 3 Chips&Salsa,38.13,
1005,2023-06-12,Tom,1 Veggie-Bowl 2 Chips&Salsa,12.67,
1013,2023-06-12,Lauren,5 Veggie-Tacos 3 soda,46.8,
1011,2023-06-12,Cole,5 Chicken-Bowl 0,43.45,
1005,2023-06-12,Frankie,5 Veggie-Burrito 4 Chips&Salsa,50.21,
1013,2023-06-12,Kennedy,5 Steak-Burrito 2 Chips&Salsa,50.33,
1011,2023-06-12,Caroline,3 Beef-Tacos 3 Chips&Queso,36.84,
1003,2023-06-12,Alex,3 Veggie-Tacos 1 Chips&Queso,27.16,
1012,2023-06-12,Adam,5 Steak-Bowl 1 soda,48.4,
1009,2023-06-12,Zach,4 Beef-Bowl 3 soda,43.31,
1012,2023-06-12,Kathy,4 Chicken-Bowl 0,34.76,
1015,2023-06-12,Martha,2 Chicken-Tacos 3 water,23.13,
1011,2023-06-12,Kathy,1 Steak-Bowl 0,9.19,
1011,2023-06-12,Gabriel,3 Beef-Bowl 0,26.97,
1015,2023-06-12,Gabriel,3 Veggie-Bowl 0,24.87,
1011,2023-06-12,Cole,3 Veggie-Burrito 0,24.87,
1003,2023-06-12,DaVinci,3 Beef-Bowl 4 Chips&Guacamole,41.73,
1012,2023-06-12,Robert,3 Steak-Tacos 0,26.67,
1012,2023-06-12,Tyler,5 Chicken-Bowl 1 Chips&Queso,46.94,
1015,2023-06-12,Conner,3 Beef-Burrito 0,26.97,
1008,2023-06-12,Chen,4 Veggie-Burrito 3 soda,40.51,
1008,2023-06-12,Mason,2 Veggie-Tacos 3 Chips&Guacamole,26.85,
1012,2023-06-12,Riley,3 Steak-Burrito 1 water,30.02,
1009,2023-06-12,Marty,4 Beef-Burrito 0,35.96,
1003,2023-06-12,Octavion,1 Steak-Burrito 3 water,16.54,
1005,2023-06-12,Blake,2 Steak-Burrito 0,18.38,
1008,2023-06-12,Reginald,1 Chicken-Burrito 0,8.69,
1003,2023-06-12,Logan,3 Chicken-Tacos 3 soda,31.02,
1015,2023-06-12,Bree,4 Steak-Burrito 1 Chips&Guacamole,40.45,
1012,2023-06-12,Marshall,2 Veggie-Bowl 0,16.58,
1013,2023-06-12,Dakota,1 Beef-Burrito 0,8.99,
1008,2023-06-12,Mason,5 Chicken-Burrito 1 water,45.9,
1006,2023-06-12,Marty,1 Beef-Bowl 2 soda,13.89,
1011,2023-06-12,Prakul,1 Steak-Burrito 0,9.19,
1008,2023-06-12,Sue,1 Beef-Tacos 4 Chips&Salsa,17.55,
1009,2023-06-12,Octavion,4 Chicken-Tacos 0,31.56,
1011,2023-06-12,Frankie,5 Chicken-Tacos 3 Chips&Queso,49.92,
1005,2023-06-12,Alex,5 Chicken-Burrito 0,43.45,
1003,2023-06-12,Stephen,1 Beef-Bowl 1 soda,11.44,
1008,2023-06-12,Leonard,2 Veggie-Bowl 1 water,19.03,
1003,2023-06-12,Kai,5 Beef-Bowl 0,44.95,
1011,2023-06-12,Blake,1 Beef-Bowl 2 soda,13.89,
1013,2023-06-12,April,2 Chicken-Burrito 2 soda,22.28,
1009,2023-06-12,Robert,3 Veggie-Burrito 3 soda,32.22,
1009,2023-06-12,Peyton,5 Steak-Tacos 3 Chips&Salsa,51.02,
1009,2023-06-12,Stephanie,3 Steak-Bowl 0,27.57,
1003,2023-06-12,Emily,2 Beef-Bowl 2 soda,22.88,
1005,2023-06-12,Brooke,4 Beef-Burrito 4 Chips&Guacamole,50.72,
1015,2023-06-12,Kendall,5 Veggie-Tacos 2 soda,44.35,
1009,2023-06-12,Nick,5 Veggie-Burrito 0,41.45,
1005,2023-06-12,April,2 Chicken-Bowl 4 Chips&Salsa,26.14,
1015,2023-06-12,Miguel,4 Steak-Burrito 4 Chips&Queso,50.72,
1003,2023-06-12,Maple,3 Chicken-Bowl 0,26.07,
1005,2023-06-12,Malcholm,3 Chicken-Bowl 0,26.07,
1008,2023-06-12,Marshall,4 Veggie-Bowl 3 soda,40.51,
1008,2023-06-13,Kathy,2 Veggie-Tacos 0,15.78,
1009,2023-06-13,Emmett,4 Steak-Burrito 4 Chips&Salsa,45.52,
1006,2023-06-13,Ravish,3 Veggie-Burrito 1 soda,27.32,
1006,2023-06-13,Brenden,5 Beef-Tacos 3 water,51.3,
1015,2023-06-13,Stephanie,2 Steak-Burrito 2 water,23.28,
1012,2023-06-13,Marta,5 Beef-Burrito 2 Chips&Guacamole,52.33,
1011,2023-06-13,Jeff,1 Steak-Bowl 0,9.19,
1011,2023-06-13,April,3 Steak-Burrito 3 Chips&Salsa,34.14,
1009,2023-06-13,Jules,1 Veggie-Bowl 1 Chips&Queso,11.78,
1008,2023-06-13,Mason,4 Beef-Bowl 1 Chips&Guacamole,39.65,
1005,2023-06-13,Blake,2 Veggie-Burrito 3 Chips&Queso,27.05,
1003,2023-06-13,Martha,2 Veggie-Tacos 0,15.78,
1011,2023-06-13,Rob,5 Steak-Burrito 0,45.95,
1009,2023-06-13,Stevie,3 Chicken-Tacos 0,23.67,
1006,2023-06-13,Sage,2 Beef-Bowl 1 water,20.43,
1013,2023-06-13,Garrett,3 Steak-Tacos 0,26.67,
1009,2023-06-13,Ryan,1 Steak-Tacos 4 Chips&Salsa,17.65,
1011,2023-06-13,Drake,3 Veggie-Burrito 0,24.87,
1009,2023-06-13,Jayden,4 Veggie-Tacos 3 soda,38.91,
1006,2023-06-13,Nick,1 Beef-Tacos 0,8.79,
1015,2023-06-13,Stephanie,4 Beef-Tacos 0,35.16,
1012,2023-06-13,Kendall,5 Chicken-Bowl 1 water,45.9,
1011,2023-06-13,Reily,3 Steak-Bowl 1 Chips&Salsa,29.76,
1013,2023-06-13,Reese,3 Veggie-Bowl 1 water,27.32,
1003,2023-06-13,Bailey,1 Chicken-Burrito 4 Chips&Queso,22.65,
1009,2023-06-13,Jules,5 Chicken-Tacos 1 soda,41.9,
1009,2023-06-13,Dalal,1 Steak-Bowl 3 water,16.54,
1003,2023-06-13,Miguel,1 Beef-Bowl 0,8.99,
1015,2023-06-13,Peyton,5 Steak-Burrito 3 Chips&Queso,56.42,
1008,2023-06-13,Dalal,2 Beef-Tacos 2 Chips&Queso,24.56,
1009,2023-06-13,Kathy,5 Chicken-Burrito 2 Chips&Salsa,47.83,
1009,2023-06-13,Eli,2 Steak-Burrito 1 Chips&Guacamole,22.07,
1012,2023-06-13,Tyler,2 Beef-Burrito 2 soda,22.88,
1009,2023-06-13,Dakota,4 Chicken-Tacos 0,31.56,
1006,2023-06-13,Yvonne,2 Chicken-Bowl 4 Chips&Salsa,26.14,
1012,2023-06-13,Garrett,3 Veggie-Tacos 3 soda,31.02,
1006,2023-06-13,Hayden,2 Chicken-Bowl 0,17.38,
1008,2023-06-13,Frankie,4 Veggie-Burrito 0,33.16,
1006,2023-06-13,Jamie,1 Chicken-Tacos 3 soda,15.24,
1009,2023-06-13,Ronald,1 Steak-Tacos 1 soda,11.34,
1015,2023-06-13,Stevie,4 Chicken-Burrito 1 Chips&Guacamole,38.45,
1005,2023-06-13,Octavion,1 Steak-Bowl 0,9.19,
1009,2023-06-13,Marshall,4 Veggie-Bowl 2 Chips&Queso,40.14,
1006,2023-06-13,Bailey,3 Veggie-Tacos 1 water,26.12,
1003,2023-06-13,Mark,1 Chicken-Tacos 3 Chips&Guacamole,18.96,
1003,2023-06-13,Yvonne,4 Chicken-Tacos 2 soda,36.46,
1015,2023-06-13,Stephanie,4 Steak-Tacos 3 soda,42.91,
1012,2023-06-13,Rob,5 Beef-Bowl 1 water,47.4,
1011,2023-06-13,Martha,3 Steak-Tacos 1 Chips&Guacamole,30.36,
1009,2023-06-13,Yang,3 Veggie-Tacos 1 soda,26.12,
1015,2023-06-13,Zach,1 Steak-Burrito 2 Chips&Salsa,13.57,
1005,2023-06-13,Dana,2 Steak-Burrito 4 Chips&Guacamole,33.14,
1011,2023-06-13,Emmett,4 Steak-Tacos 1 soda,38.01,
1015,2023-06-13,June,2 Steak-Tacos 0,17.78,
1012,2023-06-13,Lucas,1 Veggie-Tacos 0,7.89,
1015,2023-06-13,Ayo,5 Veggie-Tacos 0,39.45,
1005,2023-06-13,Harper,2 Beef-Burrito 1 Chips&Guacamole,21.67,
1005,2023-06-13,Parker,1 Beef-Bowl 2 water,13.89,
1003,2023-06-13,Marty,2 Steak-Tacos 4 Chips&Queso,31.74,
1009,2023-06-13,Kendall,1 Beef-Tacos 1 Chips&Queso,12.28,
1005,2023-06-13,Lebron,3 Veggie-Tacos 1 Chips&Salsa,25.86,
1015,2023-06-13,Jesse,5 Beef-Tacos 2 soda,48.85,
1008,2023-06-13,Kennedy,5 Beef-Bowl 3 water,52.3,
1008,2023-06-13,Kendall,2 Steak-Tacos 1 Chips&Queso,21.27,
1011,2023-06-13,Prakul,1 Beef-Bowl 0,8.99,
1006,2023-06-13,Alex,3 Beef-Tacos 2 soda,31.27,
1009,2023-06-13,Ayo,2 Beef-Tacos 0,17.58,
1012,2023-06-13,Marcus,4 Beef-Bowl 1 water,38.41,
1006,2023-06-13,Logan,2 Veggie-Tacos 4 Chips&Queso,29.74,
1003,2023-06-13,Toby,2 Chicken-Tacos 3 Chips&Guacamole,26.85,
1006,2023-06-13,Jamie,3 Beef-Tacos 2 soda,31.27,
1009,2023-06-13,Ayo,4 Steak-Burrito 1 soda,39.21,
1015,2023-06-13,Kim,4 Steak-Burrito 3 Chips&Guacamole,47.83,
1013,2023-06-13,Robert,3 Veggie-Bowl 4 Chips&Salsa,33.63,
1005,2023-06-13,Samuel,1 Chicken-Bowl 2 Chips&Queso,15.67,
1005,2023-06-13,Ayo,3 Beef-Burrito 2 water,31.87,
1011,2023-06-13,Susan,4 Veggie-Bowl 0,33.16,
1006,2023-06-13,Hayden,4 Steak-Burrito 0,36.76,
1011,2023-06-13,Lebron,4 Veggie-Bowl 0,33.16,
1009,2023-06-13,Bree,3 Steak-Bowl 3 Chips&Queso,38.04,
1013,2023-06-13,Kendall,1 Steak-Bowl 1 Chips&Queso,12.68,
1012,2023-06-13,Morgan,5 Steak-Burrito 0,45.95,
1013,2023-06-13,Reily,4 Chicken-Bowl 1 Chips&Guacamole,38.45,
1005,2023-06-13,Marta,1 Steak-Tacos 2 water,13.79,
1008,2023-06-13,Tom,1 Chicken-Tacos 0,7.89,
1008,2023-06-13,Ray,5 Beef-Burrito 0,44.95,
1012,2023-06-13,Lucas,4 Steak-Tacos 2 Chips&Queso,42.54,
1008,2023-06-13,Jordan,4 Chicken-Tacos 0,31.56,
1011,2023-06-13,Kobe,3 Beef-Burrito 1 Chips&Queso,30.46,
1013,2023-06-13,Tom,2 Steak-Burrito 4 Chips&Guacamole,33.14,
1005,2023-06-13,Tyler,4 Chicken-Tacos 1 water,34.01,
1013,2023-06-13,Nicky,4 Beef-Burrito 3 water,43.31,
1005,2023-06-13,Reese,4 Steak-Bowl 1 Chips&Guacamole,40.45,
1013,2023-06-13,Miguel,4 Chicken-Bowl 1 Chips&Guacamole,38.45,
1015,2023-06-13,David,5 Veggie-Burrito 0,41.45,
1005,2023-06-13,Miguel,3 Beef-Tacos 1 Chips&Guacamole,30.06,
1009,2023-06-13,Frank,2 Veggie-Burrito 3 Chips&Guacamole,27.65,
1011,2023-06-13,Ryan,5 Chicken-Burrito 0,43.45,
1011,2023-06-13,Prakul,5 Beef-Bowl 3 Chips&Queso,55.42,
1009,2023-06-13,Chen,4 Beef-Bowl 0,35.96,
1009,2023-06-13,Skyler,1 Chicken-Bowl 0,8.69,
1011,2023-06-13,Jeff,4 Steak-Tacos 3 water,42.91,
1011,2023-06-13,Elliot,3 Steak-Burrito 0,27.57,
1011,2023-06-13,Jayden,3 Chicken-Burrito 4 Chips&Queso,40.03,
1006,2023-06-13,Logan,3 Steak-Bowl 2 Chips&Guacamole,34.95,
1011,2023-06-13,Ray,2 Beef-Burrito 2 soda,22.88,
1013,2023-06-13,Daniel,1 Beef-Burrito 3 Chips&Guacamole,20.06,
1013,2023-06-13,Chen,5 Steak-Bowl 1 soda,48.4,
1013,2023-06-13,Nick,2 Beef-Burrito 2 soda,22.88,
1003,2023-06-13,April,1 Chicken-Burrito 0,8.69,
1008,2023-06-13,Marta,2 Steak-Burrito 1 Chips&Salsa,20.57,
1006,2023-06-13,Zach,5 Steak-Bowl 1 water,48.4,
1013,2023-06-13,DaVinci,5 Veggie-Bowl 0,41.45,
1003,2023-06-13,Robert,5 Steak-Burrito 4 Chips&Salsa,54.71,
1003,2023-06-13,Jayden,3 Beef-Burrito 0,26.97,
1011,2023-06-13,Jeff,1 Veggie-Tacos 4 Chips&Queso,21.85,
1005,2023-06-13,Ray,1 Chicken-Bowl 1 water,11.14,
1006,2023-06-13,Marshall,4 Veggie-Tacos 0,31.56,
1005,2023-06-13,Tom,1 Steak-Burrito 1 soda,11.64,
1003,2023-06-13,DaVinci,4 Steak-Burrito 1 water,39.21,
1015,2023-06-13,Lebron,1 Beef-Tacos 3 Chips&Guacamole,19.86,
1011,2023-06-13,Caroline,2 Chicken-Bowl 0,17.38,
1009,2023-06-13,Jordan,1 Beef-Burrito 2 soda,13.89,
1006,2023-06-13,Elliot,4 Beef-Tacos 4 Chips&Salsa,43.92,
1008,2023-06-13,Rob,3 Chicken-Tacos 0,23.67,
1009,2023-06-13,Emery,3 Veggie-Burrito 2 water,29.77,
1005,2023-06-13,Octavion,4 Chicken-Tacos 0,31.56,
1003,2023-06-13,Martha,3 Chicken-Burrito 2 water,30.97,
1011,2023-06-13,John,5 Chicken-Tacos 2 soda,44.35,
1011,2023-06-13,Martha,2 Beef-Tacos 2 Chips&Guacamole,24.96,
1005,2023-06-13,Jamie,4 Beef-Bowl 2 Chips&Guacamole,43.34,
1015,2023-06-13,Lebron,3 Veggie-Bowl 0,24.87,
1006,2023-06-13,Chang,2 Chicken-Burrito 1 water,19.83,
1015,2023-06-13,Chris,4 Steak-Bowl 0,36.76,
1003,2023-06-13,Kobe,5 Beef-Burrito 4 Chips&Queso,58.91,
1013,2023-06-13,Harley,4 Veggie-Burrito 3 soda,40.51,
1005,2023-06-13,Rowan,5 Veggie-Bowl 2 water,46.35,
1003,2023-06-13,Zach,2 Steak-Bowl 1 soda,20.83,
1009,2023-06-13,Ayo,2 Beef-Tacos 3 water,24.93,
1005,2023-06-13,Parker,3 Chicken-Burrito 0,26.07,
1015,2023-06-13,Tyler,2 Beef-Burrito 2 soda,22.88,
1008,2023-06-13,Alex,1 Veggie-Tacos 0,7.89,
1005,2023-06-13,Kennedy,5 Chicken-Tacos 3 Chips&Salsa,46.02,
1006,2023-06-13,Cameron,3 Beef-Tacos 1 soda,28.82,
1009,2023-06-13,Sue,3 Veggie-Bowl 4 Chips&Queso,38.83,
1012,2023-06-13,April,5 Chicken-Burrito 1 Chips&Queso,46.94,
1009,2023-06-13,Eli,2 Steak-Bowl 1 Chips&Guacamole,22.07,
1013,2023-06-13,Nicole,3 Veggie-Tacos 2 soda,28.57,
1008,2023-06-13,Dakota,1 Chicken-Tacos 3 water,15.24,
1006,2023-06-13,Nick,1 Chicken-Tacos 1 soda,10.34,
1012,2023-06-13,Rowan,1 Veggie-Burrito 0,8.29,
1009,2023-06-13,Jerry,1 Veggie-Tacos 0,7.89,
1013,2023-06-13,Brandon,3 Beef-Bowl 1 Chips&Queso,30.46,
1011,2023-06-13,Zach,5 Steak-Bowl 1 water,48.4,
1011,2023-06-13,Logan,4 Chicken-Bowl 2 soda,39.66,
1005,2023-06-13,Kobe,2 Beef-Burrito 2 water,22.88,
1003,2023-06-13,Harley,5 Chicken-Bowl 1 Chips&Salsa,45.64,
1011,2023-06-13,Adam,1 Veggie-Bowl 2 Chips&Guacamole,15.67,
1011,2023-06-13,Lucas,4 Chicken-Tacos 4 Chips&Queso,45.52,
1005,2023-06-13,Rowan,2 Steak-Tacos 2 Chips&Guacamole,25.16,
1009,2023-06-13,DaVinci,2 Beef-Tacos 1 Chips&Queso,21.07,
1008,2023-06-13,Yvonne,1 Chicken-Tacos 0,7.89,
1003,2023-06-13,Jordan,3 Veggie-Bowl 1 water,27.32,
1003,2023-06-13,Brooke,3 Chicken-Burrito 0,26.07,
1005,2023-06-13,Taylor,3 Steak-Burrito 2 Chips&Salsa,31.95,
1008,2023-06-13,Emily,5 Steak-Burrito 3 soda,53.3,
1015,2023-06-13,Adam,4 Chicken-Burrito 1 water,37.21,
1008,2023-06-13,John,4 Veggie-Tacos 0,31.56,
1012,2023-06-13,Parker,5 Chicken-Burrito 2 Chips&Queso,50.43,
1011,2023-06-13,Reese,2 Veggie-Tacos 0,15.78,
1003,2023-06-13,Sue,4 Veggie-Bowl 3 Chips&Queso,43.63,
1015,2023-06-13,Dalal,4 Beef-Tacos 2 Chips&Salsa,39.54,
1005,2023-06-13,Parker,4 Steak-Tacos 2 water,40.46,
1013,2023-06-13,Emily,4 Chicken-Burrito 0,34.76,
1015,2023-06-13,Jamie,1 Beef-Bowl 0,8.99,
1006,2023-06-13,Kai,4 Beef-Tacos 4 Chips&Salsa,43.92,
1012,2023-06-13,Lucas,2 Chicken-Tacos 2 soda,20.68,
1005,2023-06-13,Steph,4 Chicken-Tacos 0,31.56,
1005,2023-06-13,DaVinci,2 Beef-Tacos 1 water,20.03,
1008,2023-06-13,Prakul,3 Chicken-Burrito 0,26.07,
1015,2023-06-13,Brandon,1 Veggie-Bowl 0,8.29,
1015,2023-06-13,Martha,5 Veggie-Burrito 1 soda,43.9,
1006,2023-06-13,Ayo,4 Veggie-Burrito 0,33.16,
1006,2023-06-13,Jules,4 Beef-Tacos 1 Chips&Guacamole,38.85,
1008,2023-06-13,Blake,3 Veggie-Burrito 1 Chips&Queso,28.36,
1008,2023-06-13,Susan,2 Beef-Burrito 2 Chips&Guacamole,25.36,
1008,2023-06-13,Alex,5 Beef-Tacos 2 Chips&Salsa,48.33,
1009,2023-06-13,Kathy,5 Veggie-Bowl 4 Chips&Queso,55.41,
